mes,material,sku,produto,cor,tamanho,ordem_tamanho,construcao,padronagem,marca,decote,detalhe,loja,centro_distribuicao,idade_loja,uf_loja,cidade_loja,regiao_loja,bairro_loja,clima_loja,perfil_loja,porte_loja,estoque_unidades_inicio,estoque_unidades_fim,estoque_unidades,estoque_unidades_mediana,prop_dias_com_estoque,venda_unidades,venda_valor_total,preco_medio_unitario,preco_unitario_min,preco_unitario_max,variabilidade_preco_unitario,prop_dias_com_venda,total_observacoes_vendas
2024-11-01,395be8e13e6a427d3dc713212d59539f,b6f9cf719e9b57c430893ab9539d1204,calca,branco,38,3,sarja,lavado,13,,longo,541d87fa-abfa-42a9-9658-819e2d00dd3e,CD1,26.0,BA,BAHIA,NORDESTE,CAMINHO DAS ARVORES,3,2,2,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-11-01,395be8e13e6a427d3dc713212d59539f,b6f9cf719e9b57c430893ab9539d1204,calca,branco,38,3,sarja,liso,13,,longo,c0088786-62bf-4298-bfa3-8e6ba043909b,CD2,15.0,SP,SAO PAULO,SUDESTE,RIBEIRANIA,2,2,2,1.000,1.000,1.0000000,1.000,1.0,0.000,0.00,,,,,0.0,0
2024-11-01,395be8e13e6a427d3dc713212d59539f,b6f9cf719e9b57c430893ab9539d1204,calca,branco,38,3,sarja,lavado,13,,longo,cdfa9f17-ab78-4268-b7a7-649637385650,CD2,43.0,SP,SAO PAULO,SUDESTE,CENTRO,2,1,1,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-11-01,395be8e13e6a427d3dc713212d59539f,b6f9cf719e9b57c430893ab9539d1204,calca,branco,38,3,sarja,liso,13,,longo,eb6ca8a9-58af-4fa4-9336-8f6457f037d4,CD2,14.0,GO,GOIAS,CENTRO-OESTE,PARQUE ESPLANADA III,2,1,3,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-11-01,d2d02f574554bb7284161539e60d251b,bdb268f31922ac223c8c7d82d4f2086e,calca,jeans medio,34,1,jeans,lavado,13,,longo,4e25e37a-bd4d-4846-b0fd-a4cee988c653,CD2,6.0,MS,MATO GROSSO DO SUL,CENTRO-OESTE,PORTAL DAS ARARAS,2,2,1,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-11-01,d2d02f574554bb7284161539e60d251b,bdb268f31922ac223c8c7d82d4f2086e,calca,jeans medio,34,1,jeans,lavado,13,,longo,b0bb3122-a59f-4434-95a9-7cd2adedf621,CD2,10.0,RJ,RIO DE JANEIRO,SUDESTE,IPANEMA,2,3,1,1.000,1.000,1.0000000,1.000,1.0,0.000,0.00,,,,,0.0,0
2024-11-01,395be8e13e6a427d3dc713212d59539f,c134f9e930191111c3a3e155bb33959f,calca,branco,48,9,sarja,liso,13,,longo,00703d74-ba0a-4dbf-81a1-605aff02efd7,CD1,14.0,BA,BAHIA,NORDESTE,GOES CALMON,3,2,1,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-11-01,395be8e13e6a427d3dc713212d59539f,c134f9e930191111c3a3e155bb33959f,calca,branco,48,9,sarja,liso,13,,longo,568b49f2-50b1-488a-8f6f-9648908337be,CD1,15.0,BA,BAHIA,NORDESTE,CENTRO,3,1,1,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-11-01,395be8e13e6a427d3dc713212d59539f,c134f9e930191111c3a3e155bb33959f,calca,branco,48,9,sarja,lavado,13,,longo,6b2e4320-7c84-4783-92ec-eaf4bc465004,CD2,10.0,PR,PARANA,SUL,CENTRO,1,3,1,1.000,1.000,1.0000000,1.000,1.0,0.000,0.00,,,,,0.0,0
2024-11-01,395be8e13e6a427d3dc713212d59539f,c134f9e930191111c3a3e155bb33959f,calca,branco,48,9,sarja,liso,13,,longo,6e419cab-6bf0-4ce4-839d-0384403cdab6,CD1,16.0,BA,BAHIA,NORDESTE,PARALELA,3,2,1,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-11-01,395be8e13e6a427d3dc713212d59539f,c134f9e930191111c3a3e155bb33959f,calca,branco,48,9,sarja,liso,13,,longo,6ed13280-477a-4550-857b-1a460aef7ccf,CD1,12.0,CE,CEARA,NORDESTE,JOQUEI CLUBE,3,2,2,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-11-01,395be8e13e6a427d3dc713212d59539f,c134f9e930191111c3a3e155bb33959f,calca,branco,48,9,sarja,liso,13,,longo,72661565-e059-47e1-ba09-c666812ec2b7,CD2,11.0,SP,SAO PAULO,SUDESTE,VILA AREIAO,2,3,2,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-11-01,395be8e13e6a427d3dc713212d59539f,c134f9e930191111c3a3e155bb33959f,calca,branco,48,9,sarja,liso,13,,longo,7bf76567-994f-40b2-b59b-d922ca68a1d3,CD2,45.0,DF,BRASILIA,CENTRO-OESTE,TAGUATINGA NORTE,2,1,2,1.000,1.000,1.0000000,1.000,1.0,0.000,0.00,,,,,0.0,0
2024-11-01,395be8e13e6a427d3dc713212d59539f,c134f9e930191111c3a3e155bb33959f,calca,branco,48,9,sarja,liso,13,,longo,c19e5395-bb7f-465c-aed4-a7a5821923b0,CD1,43.0,PI,PIAUI,NORDESTE,CENTRO,3,1,1,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-11-01,395be8e13e6a427d3dc713212d59539f,c134f9e930191111c3a3e155bb33959f,calca,branco,48,9,sarja,liso,13,,longo,c68e1cb9-0b48-47ad-bf42-23e092038ee4,CD2,14.0,SP,SAO PAULO,SUDESTE,VILA PRUDENTE,1,3,4,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-11-01,395be8e13e6a427d3dc713212d59539f,c134f9e930191111c3a3e155bb33959f,calca,branco,48,9,sarja,liso,13,,longo,da82c05d-2ce8-4462-8990-cb5b26679ae0,CD1,8.0,MA,MARANHAO,NORDESTE,BELA VISTA,3,1,1,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-11-01,395be8e13e6a427d3dc713212d59539f,c134f9e930191111c3a3e155bb33959f,calca,branco,48,9,sarja,liso,13,,longo,e2362870-5fa2-4a50-95ac-a62146f9c740,CD1,42.0,SE,SERGIPE,NORDESTE,CENTRO,3,1,1,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-11-01,395be8e13e6a427d3dc713212d59539f,c134f9e930191111c3a3e155bb33959f,calca,branco,48,9,sarja,liso,13,,longo,f1120591-b025-4d1c-becc-851b5490be2d,CD1,26.0,CE,CEARA,NORDESTE,AGUA FRIA,3,3,4,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-11-01,395be8e13e6a427d3dc713212d59539f,c134f9e930191111c3a3e155bb33959f,calca,branco,48,9,sarja,liso,13,,longo,fceb9fd3-141c-467b-94df-34a9af611691,CD2,25.0,SP,SAO PAULO,SUDESTE,VILA BRANDINA,2,3,3,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-11-01,d2d02f574554bb7284161539e60d251b,cc7731eb5ac2f1a66e66a86e218031a8,calca,jeans medio,38,3,jeans,lavado,13,,longo,f4647a9d-45cb-4fce-b6fc-91ea3762aaeb,CD2,41.0,RS,RIO GRANDE DO SUL,SUL,CENTRO,1,1,1,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-11-01,d2d02f574554bb7284161539e60d251b,f2602743057351adc07d528f1ce62751,calca,jeans medio,40,5,jeans,lavado,13,,longo,ee4092f6-64aa-4188-8e82-57770f54509a,CD2,11.0,SP,SAO PAULO,SUDESTE,SANTO AMARO,1,1,2,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-11-01,d2d02f574554bb7284161539e60d251b,facdd866f4a9e6b1489e409c57a9f098,calca,jeans medio,48,9,jeans,lavado,13,,longo,ee4092f6-64aa-4188-8e82-57770f54509a,CD2,11.0,SP,SAO PAULO,SUDESTE,SANTO AMARO,1,1,2,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-11-01,395be8e13e6a427d3dc713212d59539f,ffaad1143a63d61ae016bf025498a2e8,calca,branco,36,2,sarja,liso,13,,longo,00703d74-ba0a-4dbf-81a1-605aff02efd7,CD1,14.0,BA,BAHIA,NORDESTE,GOES CALMON,3,2,1,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-11-01,395be8e13e6a427d3dc713212d59539f,ffaad1143a63d61ae016bf025498a2e8,calca,branco,36,2,sarja,lavado,13,,longo,092e338b-f578-4f78-ad42-3bb59a2e6639,CD2,18.0,SP,SAO PAULO,SUDESTE,PERDIZES,1,3,3,1.000,1.000,1.0000000,1.000,1.0,0.000,0.00,,,,,0.0,0
2024-11-01,395be8e13e6a427d3dc713212d59539f,ffaad1143a63d61ae016bf025498a2e8,calca,branco,36,2,sarja,liso,13,,longo,0bed9287-bf43-4af7-bc67-c0f1d778c40d,CD1,12.0,AL,ALAGOAS,NORDESTE,SANTA EDWIGES,3,2,3,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-11-01,395be8e13e6a427d3dc713212d59539f,ffaad1143a63d61ae016bf025498a2e8,calca,branco,36,2,sarja,liso,13,,longo,11b89cd2-7919-42f8-bfd0-bd0b4e88c708,CD2,10.0,RS,RIO GRANDE DO SUL,SUL,CENTRO HISTORICO,1,1,1,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-11-01,395be8e13e6a427d3dc713212d59539f,ffaad1143a63d61ae016bf025498a2e8,calca,branco,36,2,sarja,liso,13,,longo,13e89829-a51b-4e99-b654-51072626e534,CD1,11.0,SE,SERGIPE,NORDESTE,DIS,3,1,1,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-11-01,395be8e13e6a427d3dc713212d59539f,ffaad1143a63d61ae016bf025498a2e8,calca,branco,36,2,sarja,liso,13,,longo,568b49f2-50b1-488a-8f6f-9648908337be,CD1,15.0,BA,BAHIA,NORDESTE,CENTRO,3,1,1,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-11-01,395be8e13e6a427d3dc713212d59539f,ffaad1143a63d61ae016bf025498a2e8,calca,branco,36,2,sarja,liso,13,,longo,700eee83-24ba-41cf-a412-de7741ae6214,CD1,17.0,BA,BAHIA,NORDESTE,SAO JOAO,3,2,3,1.000,1.000,1.0000000,1.000,1.0,0.000,0.00,,,,,0.0,0
2024-11-01,395be8e13e6a427d3dc713212d59539f,ffaad1143a63d61ae016bf025498a2e8,calca,branco,36,2,sarja,liso,13,,longo,7cb95c99-0ac4-4efb-81ad-47810db298e6,CD1,13.0,CE,CEARA,NORDESTE,TRIANGULO,3,2,2,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-11-01,395be8e13e6a427d3dc713212d59539f,ffaad1143a63d61ae016bf025498a2e8,calca,branco,36,2,sarja,liso,13,,longo,930a7f9c-8494-494a-b1ef-49f876e5669a,CD1,43.0,RN,RIO GRANDE DO NORTE,NORDESTE,CENTRO,3,1,1,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-11-01,395be8e13e6a427d3dc713212d59539f,ffaad1143a63d61ae016bf025498a2e8,calca,branco,36,2,sarja,liso,13,,longo,b2b3deb9-fdd2-4701-b40b-fcba5a6e8f11,CD1,22.0,PA,PARA,NORTE,CASTANHEIRA,3,1,1,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-11-01,395be8e13e6a427d3dc713212d59539f,ffaad1143a63d61ae016bf025498a2e8,calca,branco,36,2,sarja,liso,13,,longo,b91a751b-3bc3-4cc1-866b-6833a7060fce,CD1,15.0,BA,BAHIA,NORDESTE,SAO CRISTOVAO,3,1,1,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-11-01,395be8e13e6a427d3dc713212d59539f,ffaad1143a63d61ae016bf025498a2e8,calca,branco,36,2,sarja,liso,13,,longo,c19e5395-bb7f-465c-aed4-a7a5821923b0,CD1,43.0,PI,PIAUI,NORDESTE,CENTRO,3,1,1,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-11-01,395be8e13e6a427d3dc713212d59539f,ffaad1143a63d61ae016bf025498a2e8,calca,branco,36,2,sarja,liso,13,,longo,d132ea7e-7721-4e14-963a-5eab71155eb5,CD2,14.0,RJ,RIO DE JANEIRO,SUDESTE,DEL CASTILHO,2,2,3,1.000,1.000,0.9666667,1.000,0.9666666666666667,0.000,0.00,,,,,0.0,0
2024-11-01,395be8e13e6a427d3dc713212d59539f,ffaad1143a63d61ae016bf025498a2e8,calca,branco,36,2,sarja,liso,13,,longo,d7ecfe10-731e-4230-a6e8-37b6d9fa9679,CD1,21.0,RN,RIO GRANDE DO NORTE,NORDESTE,TIROL,3,3,4,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-11-01,395be8e13e6a427d3dc713212d59539f,ffaad1143a63d61ae016bf025498a2e8,calca,branco,36,2,sarja,liso,13,,longo,f1faa219-53f8-4fc8-833a-7f08c83e1ceb,CD2,9.0,RS,RIO GRANDE DO SUL,SUL,PASSO DA AREIA,1,3,3,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-12-01,395be8e13e6a427d3dc713212d59539f,200a24fe6b4d0cd635d2790271a2abc5,calca,branco,40,5,sarja,lavado,13,,longo,332aa5b5-192e-4765-abec-fb9f17737f81,CD2,42.0,SP,SAO PAULO,SUDESTE,VILA GUILHERME,1,3,4,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-12-01,395be8e13e6a427d3dc713212d59539f,200a24fe6b4d0cd635d2790271a2abc5,calca,branco,40,5,sarja,liso,13,,longo,5a27d2bb-f7f7-4b02-8426-bce5aa97d372,CD1,16.0,AL,ALAGOAS,NORDESTE,CIDADE UNIVERSITARIA,3,2,3,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-12-01,395be8e13e6a427d3dc713212d59539f,200a24fe6b4d0cd635d2790271a2abc5,calca,branco,40,5,sarja,lavado,13,,longo,700eee83-24ba-41cf-a412-de7741ae6214,CD1,17.0,BA,BAHIA,NORDESTE,SAO JOAO,3,2,3,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-12-01,37227479c0bd1ef74da961eafb87f13b,47a5af1715dffa0292eb47e120342034,calca,preto,34,1,sarja,lavado,13,,longo,11dddbc7-445a-41fe-94b4-e2086a537bb0,CD2,12.0,RS,RIO GRANDE DO SUL,SUL,AREAL,1,2,2,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-12-01,37227479c0bd1ef74da961eafb87f13b,47a5af1715dffa0292eb47e120342034,calca,preto,34,1,sarja,lavado,13,,longo,541d87fa-abfa-42a9-9658-819e2d00dd3e,CD1,26.0,BA,BAHIA,NORDESTE,CAMINHO DAS ARVORES,3,2,2,1.000,1.000,1.0000000,1.000,1.0,0.000,0.00,,,,,0.0,0
2024-12-01,37227479c0bd1ef74da961eafb87f13b,47a5af1715dffa0292eb47e120342034,calca,preto,34,1,sarja,lavado,13,,longo,910510f3-8eb0-447a-9e7c-b484a6c86743,CD2,29.0,GO,GOIAS,CENTRO-OESTE,SETOR JARDIM GOIAS,2,3,4,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-12-01,37227479c0bd1ef74da961eafb87f13b,47a5af1715dffa0292eb47e120342034,calca,preto,34,1,sarja,lavado,13,,longo,94b6337d-0052-4694-b374-7f61e6c69788,CD2,11.0,DF,BRASILIA,CENTRO-OESTE,ASA NORTE,2,3,1,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-12-01,37227479c0bd1ef74da961eafb87f13b,47a5af1715dffa0292eb47e120342034,calca,preto,34,1,sarja,lavado,13,,longo,fceb9fd3-141c-467b-94df-34a9af611691,CD2,25.0,SP,SAO PAULO,SUDESTE,VILA BRANDINA,2,3,3,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-12-01,395be8e13e6a427d3dc713212d59539f,610a8f1cf4249caa3d83af55503fda9c,calca,branco,46,8,sarja,liso,13,,longo,20149746-253c-470c-bff8-0c36d1049832,CD2,14.0,MG,MINAS GERAIS,SUDESTE,CIDADE NOVA,3,2,2,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-12-01,395be8e13e6a427d3dc713212d59539f,610a8f1cf4249caa3d83af55503fda9c,calca,branco,46,8,sarja,liso,13,,longo,6b5b0837-4219-48cb-a5db-a2ce2482d088,CD2,13.0,ES,ESPIRITO SANTO,SUDESTE,JOCKEY DE ITAPARICA,2,1,1,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-12-01,395be8e13e6a427d3dc713212d59539f,610a8f1cf4249caa3d83af55503fda9c,calca,branco,46,8,sarja,liso,13,,longo,ad4b6c26-c739-474d-a1cd-e23e05fc47b4,CD2,13.0,RJ,RIO DE JANEIRO,SUDESTE,CAMPO GRANDE,2,2,2,1.000,1.000,1.0000000,1.000,1.0,0.000,0.00,,,,,0.0,0
2024-12-01,395be8e13e6a427d3dc713212d59539f,610a8f1cf4249caa3d83af55503fda9c,calca,branco,46,8,sarja,liso,13,,longo,c19e5395-bb7f-465c-aed4-a7a5821923b0,CD1,43.0,PI,PIAUI,NORDESTE,CENTRO,3,1,1,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-12-01,395be8e13e6a427d3dc713212d59539f,610a8f1cf4249caa3d83af55503fda9c,calca,branco,46,8,sarja,liso,13,,longo,cd475020-5f8a-4af0-9990-4a31e4b53424,CD2,17.0,RJ,RIO DE JANEIRO,SUDESTE,PARQUE DUQUE,2,2,3,1.000,1.000,1.0000000,1.000,1.0,0.000,0.00,,,,,0.0,0
2024-12-01,395be8e13e6a427d3dc713212d59539f,610a8f1cf4249caa3d83af55503fda9c,calca,branco,46,8,sarja,lavado,13,,longo,f7d64254-f49f-403d-8f8a-843235cca2c9,CD2,40.0,SP,SAO PAULO,SUDESTE,CENTRO,1,1,1,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-12-01,395be8e13e6a427d3dc713212d59539f,65f7c0751d3deaef9615e7f608ad7c02,calca,branco,44,7,sarja,lavado,13,,longo,c19e5395-bb7f-465c-aed4-a7a5821923b0,CD1,43.0,PI,PIAUI,NORDESTE,CENTRO,3,1,1,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-12-01,37227479c0bd1ef74da961eafb87f13b,66fdd596171b913826342376f2c75462,calca,preto,48,9,sarja,liso,13,,longo,95e97bc5-43da-465b-be85-b9548a3d15fa,CD1,10.0,PA,PARA,NORTE,PARQUE VERDE,3,3,1,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-12-01,37227479c0bd1ef74da961eafb87f13b,66fdd596171b913826342376f2c75462,calca,preto,48,9,sarja,lavado,13,,longo,c68e1cb9-0b48-47ad-bf42-23e092038ee4,CD2,14.0,SP,SAO PAULO,SUDESTE,VILA PRUDENTE,1,3,4,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-12-01,395be8e13e6a427d3dc713212d59539f,75aa0bb466bdefb9cad70abdddfe1ba6,calca,branco,34,1,sarja,liso,13,,longo,0f63d320-13ac-4bb0-bbe1-c894255d7c1a,CD1,43.0,RN,RIO GRANDE DO NORTE,NORDESTE,CENTRO,3,1,1,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-12-01,395be8e13e6a427d3dc713212d59539f,75aa0bb466bdefb9cad70abdddfe1ba6,calca,branco,34,1,sarja,liso,13,,longo,11b89cd2-7919-42f8-bfd0-bd0b4e88c708,CD2,10.0,RS,RIO GRANDE DO SUL,SUL,CENTRO HISTORICO,1,1,1,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-12-01,395be8e13e6a427d3dc713212d59539f,75aa0bb466bdefb9cad70abdddfe1ba6,calca,branco,34,1,sarja,liso,13,,longo,18593277-59a0-47ad-a4c8-a0d8cf1c1f34,CD1,13.0,MA,MARANHAO,NORDESTE,CENTRO,3,2,3,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-12-01,395be8e13e6a427d3dc713212d59539f,75aa0bb466bdefb9cad70abdddfe1ba6,calca,branco,34,1,sarja,liso,13,,longo,18806dfa-e8a9-461b-be23-72330a236254,CD2,40.0,GO,GOIAS,CENTRO-OESTE,CENTRO,2,1,2,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-12-01,395be8e13e6a427d3dc713212d59539f,75aa0bb466bdefb9cad70abdddfe1ba6,calca,branco,34,1,sarja,liso,13,,longo,412a84eb-99fb-494e-9808-7e5c6be1e9bf,CD1,12.0,PI,PIAUI,NORDESTE,NOIVOS,3,3,2,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-12-01,395be8e13e6a427d3dc713212d59539f,75aa0bb466bdefb9cad70abdddfe1ba6,calca,branco,34,1,sarja,liso,13,,longo,642589f8-518e-4782-9ace-8963770db2d7,CD1,9.0,CE,CEARA,NORDESTE,PRESIDENTE KENNEDY,3,2,1,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-12-01,395be8e13e6a427d3dc713212d59539f,75aa0bb466bdefb9cad70abdddfe1ba6,calca,branco,34,1,sarja,liso,13,,longo,68eec182-b07c-4fca-a823-618f15f8e6f8,CD2,11.0,SP,SAO PAULO,SUDESTE,RESIDENCIAL ECO VILLAGE I,2,3,1,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-12-01,395be8e13e6a427d3dc713212d59539f,75aa0bb466bdefb9cad70abdddfe1ba6,calca,branco,34,1,sarja,liso,13,,longo,6b5b0837-4219-48cb-a5db-a2ce2482d088,CD2,13.0,ES,ESPIRITO SANTO,SUDESTE,JOCKEY DE ITAPARICA,2,1,1,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-12-01,395be8e13e6a427d3dc713212d59539f,75aa0bb466bdefb9cad70abdddfe1ba6,calca,branco,34,1,sarja,liso,13,,longo,6ed02bc3-b899-4790-b1c2-50ceff28ba88,CD1,10.0,BA,BAHIA,NORDESTE,CENTRO,3,1,1,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-12-01,395be8e13e6a427d3dc713212d59539f,75aa0bb466bdefb9cad70abdddfe1ba6,calca,branco,34,1,sarja,liso,13,,longo,6ed13280-477a-4550-857b-1a460aef7ccf,CD1,12.0,CE,CEARA,NORDESTE,JOQUEI CLUBE,3,2,2,1.000,1.000,1.0000000,1.000,1.0,0.000,0.00,,,,,0.0,0
2024-12-01,395be8e13e6a427d3dc713212d59539f,75aa0bb466bdefb9cad70abdddfe1ba6,calca,branco,34,1,sarja,liso,13,,longo,75f11d1d-e177-4acc-801f-9b072b721366,CD2,8.0,RS,RIO GRANDE DO SUL,SUL,RENASENCA,1,2,1,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-12-01,395be8e13e6a427d3dc713212d59539f,75aa0bb466bdefb9cad70abdddfe1ba6,calca,branco,34,1,sarja,liso,13,,longo,7bfb5cdb-ecbe-437e-aca8-6acf5b06dad0,CD2,15.0,SC,SANTA CATARINA,SUL,CENTRO,1,3,1,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-12-01,395be8e13e6a427d3dc713212d59539f,75aa0bb466bdefb9cad70abdddfe1ba6,calca,branco,34,1,sarja,liso,13,,longo,7cb95c99-0ac4-4efb-81ad-47810db298e6,CD1,13.0,CE,CEARA,NORDESTE,TRIANGULO,3,2,2,1.000,1.000,1.0000000,1.000,1.0,0.000,0.00,,,,,0.0,0
2024-12-01,395be8e13e6a427d3dc713212d59539f,75aa0bb466bdefb9cad70abdddfe1ba6,calca,branco,34,1,sarja,liso,13,,longo,7e58d5aa-4c30-4e16-9ff3-d2d546d0732a,CD2,14.0,MS,MATO GROSSO DO SUL,CENTRO-OESTE,CENTRO,2,2,2,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-12-01,395be8e13e6a427d3dc713212d59539f,75aa0bb466bdefb9cad70abdddfe1ba6,calca,branco,34,1,sarja,liso,13,,longo,99a70ba8-c450-4d70-afd3-9587956138a6,CD2,16.0,SP,SAO PAULO,SUDESTE,CENTRO,1,1,4,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-12-01,395be8e13e6a427d3dc713212d59539f,75aa0bb466bdefb9cad70abdddfe1ba6,calca,branco,34,1,sarja,liso,13,,longo,9f7b5a47-f335-4370-8e61-69d6859404c9,CD2,11.0,SP,SAO PAULO,SUDESTE,JARDIM BANDEIRANTES,2,2,1,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-12-01,395be8e13e6a427d3dc713212d59539f,75aa0bb466bdefb9cad70abdddfe1ba6,calca,branco,34,1,sarja,liso,13,,longo,a3ac5905-9dfb-4883-8915-aae09d7f433a,CD2,13.0,SP,SAO PAULO,SUDESTE,JARDIM IPAUSSURAMA,2,1,2,1.000,1.000,1.0000000,1.000,1.0,0.000,0.00,,,,,0.0,0
2024-12-01,395be8e13e6a427d3dc713212d59539f,75aa0bb466bdefb9cad70abdddfe1ba6,calca,branco,34,1,sarja,liso,13,,longo,a7ac3653-db82-47e1-af19-c7a63cd56107,CD2,13.0,SP,SAO PAULO,SUDESTE,VILA OLIMPIA,1,3,1,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-12-01,395be8e13e6a427d3dc713212d59539f,75aa0bb466bdefb9cad70abdddfe1ba6,calca,branco,34,1,sarja,lavado,13,,longo,af3d7672-7c9c-489b-a1e3-3e9f27ffa74d,CD2,13.0,GO,GOIAS,CENTRO-OESTE,MANSOES CENTRO OESTE,2,1,1,1.000,1.000,1.0000000,1.000,1.0,0.000,0.00,,,,,0.0,0
2024-12-01,395be8e13e6a427d3dc713212d59539f,75aa0bb466bdefb9cad70abdddfe1ba6,calca,branco,34,1,sarja,liso,13,,longo,b0a7b674-b81a-4610-b101-5b569066bee5,CD2,12.0,SP,SAO PAULO,SUDESTE,CONSOLACAO,1,3,1,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-12-01,395be8e13e6a427d3dc713212d59539f,75aa0bb466bdefb9cad70abdddfe1ba6,calca,branco,34,1,sarja,liso,13,,longo,bdee67b5-4d7c-45c7-810b-8a8a20a63518,CD2,15.0,RJ,RIO DE JANEIRO,SUDESTE,CAMPO GRANDE,3,1,2,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
2024-12-01,395be8e13e6a427d3dc713212d59539f,75aa0bb466bdefb9cad70abdddfe1ba6,calca,branco,34,1,sarja,liso,13,,longo,c19e5395-bb7f-465c-aed4-a7a5821923b0,CD1,43.0,PI,PIAUI,NORDESTE,CENTRO,3,1,1,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,0
